Дата;Чемпионат;Дома;Гости;Счет хозяев;Счет гостей;Ожидаемые голы (xG) Дома;Ожидаемые голы (xG) Гости;xG в створ (xGOT) Дома;xG в створ (xGOT) Гости;Владение мячом Дома;Владение мячом Гости;Удары в створ Дома;Удары в створ Гости;Угловые Дома;Угловые Гости;Желтые карточки Дома;Желтые карточки Гости;Красные карточки Дома;Красные карточки Гости;Коэффициенты П1;Коэффициенты Н;Коэффициенты П2
08.03.2026 19:15;ФранцияПервая лига - Тур 25;Лилль;Лорьян;;;;;;;;;;;;;;;;;1.52;4.3;6.2
08.03.2026 19:15;ФранцияПервая лига - Тур 25;Брест;Гавр;;;;;;;;;;;;;;;;;1.97;3.35;4.1
08.03.2026 22:45;ФранцияПервая лига - Тур 25;Лион;ФК Париж;;;;;;;;;;;;;;;;;1.84;3.5;4.5
18.07.2025 20:30;РоссияПремьер-лига - Тур 1;Динамо Москва;Балтика;1;1;1.77;1.07;0.69;1.27;0.64;0.36;3;3;9;1;2;3;0;0;1.56;4.6;6.2
19.07.2025 15:30;РоссияПремьер-лига - Тур 1;Акрон Тольятти;Крылья Советов;1;1;1.26;0.5;0.7;1.62;0.49;0.51;6;5;7;2;0;1;0;0;2.6;3.4;2.7
19.07.2025 18:00;РоссияПремьер-лига - Тур 1;Локомотив Москва;Сочи;3;0;2.55;0.24;2.19;0.1;0.43;0.57;6;3;4;1;1;2;0;0;1.8;3.8;4.3
19.07.2025 20:30;РоссияПремьер-лига - Тур 1;Спартак Москва;Динамо Махачкала;1;0;1.18;0.5;1.1;0;0.66;0.34;6;0;4;3;3;6;0;1;1.37;5.4;9.8
20.07.2025 15:30;РоссияПремьер-лига - Тур 1;Пари НН;Краснодар;0;3;0.67;1.23;0.28;1.35;0.48;0.52;2;4;4;3;3;1;0;0;6.8;4.7;1.45
20.07.2025 18:00;РоссияПремьер-лига - Тур 1;Зенит;Ростов;2;1;2.13;1.08;1.84;0.36;0.71;0.29;5;3;4;3;3;4;0;0;1.31;5.4;9.8
20.07.2025 20:30;РоссияПремьер-лига - Тур 1;Ахмат;Рубин;0;2;1.07;0.72;0.71;1.17;0.66;0.34;6;3;5;1;1;7;0;0;2.18;3.35;3.4
21.07.2025 17:30;РоссияПремьер-лига - Тур 1;Оренбург;ЦСКА;0;0;0.54;1.44;0.32;2.45;0.34;0.66;3;7;4;11;2;4;0;0;5.8;4.3;1.56
25.07.2025 19:00;РоссияПремьер-лига - Тур 2;Крылья Советов;Пари НН;2;0;1.53;0.67;1.09;0.27;0.57;0.43;3;5;3;4;2;2;0;0;1.88;3.65;4.3
26.07.2025 15:00;РоссияПремьер-лига - Тур 2;Спартак Москва;Балтика;0;3;0.09;2.09;0;2.51;0.34;0.66;0;10;0;6;4;4;2;0;1.43;4.5;7.8
26.07.2025 17:30;РоссияПремьер-лига - Тур 2;Динамо Москва;Ростов;1;0;0.59;0.37;0.75;0.15;0.54;0.46;2;1;5;4;2;2;0;0;1.66;4.1;4.9
26.07.2025 19:00;РоссияПремьер-лига - Тур 2;Краснодар;Локомотив Москва;1;2;1.29;2.04;0.63;2.7;0.66;0.34;4;5;10;1;2;3;0;0;1.87;3.75;4.6
26.07.2025 20:30;РоссияПремьер-лига - Тур 2;Сочи;Акрон Тольятти;0;4;0.39;2.15;0.07;3.07;0.59;0.41;3;7;3;2;2;1;0;0;2.37;3.45;2.95
27.07.2025 15:00;РоссияПремьер-лига - Тур 2;ЦСКА;Ахмат;2;1;1.33;1.43;1.05;0.71;0.59;0.41;3;1;4;1;3;3;0;1;1.67;3.9;5.4
27.07.2025 17:30;РоссияПремьер-лига - Тур 2;Оренбург;Динамо Махачкала;1;1;0.45;0.33;0.8;1.4;0.5;0.5;1;4;10;1;1;2;0;0;2.85;3.15;2.65
27.07.2025 20:00;РоссияПремьер-лига - Тур 2;Рубин;Зенит;2;2;0.58;1.5;1.16;1.64;0.38;0.62;3;5;7;5;2;1;0;0;5.6;3.95;1.64
02.08.2025 18:00;РоссияПремьер-лига - Тур 3;Ростов;Крылья Советов;1;4;1.27;0.83;1.23;3.5;0.48;0.52;4;4;2;2;5;1;1;0;1.9;3.5;4.2
02.08.2025 20:30;РоссияПремьер-лига - Тур 3;Пари НН;Локомотив Москва;2;3;1.52;0.73;2.58;2.45;0.55;0.45;10;6;4;7;5;4;0;0;5.4;4.1;1.61
02.08.2025 20:30;РоссияПремьер-лига - Тур 3;Краснодар;Динамо Москва;1;0;1.41;0.1;0.51;0;0.56;0.44;5;0;5;0;4;3;0;0;2;3.8;3.9
03.08.2025 13:30;РоссияПремьер-лига - Тур 3;Акрон Тольятти;Спартак Москва;1;1;1.94;2.07;0.24;0.79;0.4;0.6;4;3;3;7;4;3;0;1;4.9;4.2;1.64
03.08.2025 15:45;РоссияПремьер-лига - Тур 3;Балтика;Оренбург;3;2;2.39;1.05;2.58;1.14;0.39;0.61;5;6;2;2;5;4;0;1;1.44;4.6;7.2
03.08.2025 18:00;РоссияПремьер-лига - Тур 3;Зенит;ЦСКА;1;1;2.44;0.54;0.92;0.58;0.62;0.38;5;3;6;4;0;3;0;0;1.75;3.65;5.6
03.08.2025 20:30;РоссияПремьер-лига - Тур 3;Динамо Махачкала;Ахмат;1;0;0.33;1.05;0.36;1.17;0.34;0.66;2;6;1;3;4;3;0;0;3.6;3;2.27
04.08.2025 20:00;РоссияПремьер-лига - Тур 3;Рубин;Сочи;2;1;1.46;0.48;1.9;0.7;0.39;0.61;5;5;3;6;2;4;0;0;1.75;3.8;4.9
08.08.2025 20:00;РоссияПремьер-лига - Тур 4;Динамо Махачкала;Акрон Тольятти;1;1;1.09;1.16;0.8;0.81;0.4;0.6;1;1;4;6;5;2;0;0;2.47;3.3;2.9
09.08.2025 13:30;РоссияПремьер-лига - Тур 4;Крылья Советов;Балтика;1;1;1.29;2.11;1.7;1.48;0.46;0.54;2;5;4;7;4;2;1;0;2.95;3.15;2.55
09.08.2025 15:45;РоссияПремьер-лига - Тур 4;ЦСКА;Рубин;5;1;2.71;2.16;3.32;1.24;0.56;0.44;8;4;2;6;1;1;0;0;1.96;3.4;4.1
09.08.2025 18:00;РоссияПремьер-лига - Тур 4;Локомотив Москва;Спартак Москва;4;2;1.46;1.75;2.36;1.77;0.31;0.69;7;2;0;6;3;0;0;0;3.55;3.6;2.18
09.08.2025 20:30;РоссияПремьер-лига - Тур 4;Ахмат;Зенит;1;0;0.29;0.53;0.16;0.17;0.26;0.74;2;3;4;8;4;1;0;0;5.8;4.2;1.58
10.08.2025 15:30;РоссияПремьер-лига - Тур 4;Оренбург;Краснодар;0;1;0.65;1.15;0.08;0.33;0.4;0.6;1;2;5;7;4;1;0;0;7.2;5;1.43
10.08.2025 18:00;РоссияПремьер-лига - Тур 4;Сочи;Динамо Москва;1;1;0.18;1.92;0.17;0.65;0.39;0.61;1;4;1;11;3;4;0;0;4.3;3.95;1.81
10.08.2025 20:30;РоссияПремьер-лига - Тур 4;Ростов;Пари НН;1;0;1.91;0.11;1.94;0;0.7;0.3;4;0;7;3;4;4;0;1;2;3.65;3.75
16.08.2025 15:00;РоссияПремьер-лига - Тур 5;Балтика;Локомотив Москва;1;1;1.37;1;0.73;0.51;0.38;0.62;4;3;6;7;3;0;0;0;2.55;3.25;2.85
16.08.2025 17:30;РоссияПремьер-лига - Тур 5;Спартак Москва;Зенит;2;2;0.88;1.4;1.47;2;0.59;0.41;6;6;9;6;1;3;0;1;3.1;3.25;2.55
16.08.2025 20:30;РоссияПремьер-лига - Тур 5;Ахмат;Крылья Советов;3;1;2.15;0.71;2.66;0.26;0.36;0.64;4;4;3;6;2;6;0;0;2.01;3.45;3.8
17.08.2025 13:30;РоссияПремьер-лига - Тур 5;Акрон Тольятти;Оренбург;1;2;1.1;1.9;0.65;2.18;0.5;0.5;5;7;5;8;2;1;0;0;1.93;3.75;3.8
17.08.2025 15:45;РоссияПремьер-лига - Тур 5;Рубин;Ростов;1;0;0.79;0.24;0.59;0.07;0.51;0.49;3;2;8;1;2;3;0;0;2.18;3.35;3.4
17.08.2025 18:00;РоссияПремьер-лига - Тур 5;Динамо Москва;ЦСКА;1;3;2.02;2.1;0.73;2.66;0.58;0.42;8;6;3;3;1;3;0;0;2.7;3.65;2.65
17.08.2025 20:30;РоссияПремьер-лига - Тур 5;Краснодар;Сочи;5;1;2.56;0.25;2.02;0.09;0.72;0.28;7;1;8;1;1;2;0;1;1.44;4.8;7.4
18.08.2025 20:00;РоссияПремьер-лига - Тур 5;Пари НН;Динамо Махачкала;2;0;0.97;1;1.1;0.46;0.34;0.66;3;6;1;6;5;0;0;0;2.8;2.95;2.8
22.08.2025 18:00;РоссияПремьер-лига - Тур 6;Оренбург;Ахмат;2;2;1.89;0.33;2.9;0.53;0.64;0.36;8;4;3;3;3;0;0;2;3.15;3.5;2.29
23.08.2025 14:00;РоссияПремьер-лига - Тур 6;Рубин;Спартак Москва;0;2;0.69;1.31;0.15;0.86;0.26;0.74;1;4;4;3;2;2;0;0;3.5;3.65;2.09
23.08.2025 16:15;РоссияПремьер-лига - Тур 6;Зенит;Динамо Махачкала;4;0;1.89;0.83;3.46;0.73;0.63;0.37;6;6;3;4;0;1;0;0;1.28;5.4;11
23.08.2025 18:30;РоссияПремьер-лига - Тур 6;Локомотив Москва;Ростов;3;3;2.02;2.09;2.42;3.57;0.36;0.64;8;7;3;4;1;0;0;0;1.89;3.65;4.2
23.08.2025 20:45;РоссияПремьер-лига - Тур 6;Динамо Москва;Пари НН;3;0;3.35;0.83;2.01;0.47;0.64;0.36;11;2;7;4;1;2;0;0;1.42;5;7.2
24.08.2025 15:00;РоссияПремьер-лига - Тур 6;Крылья Советов;Краснодар;0;6;0.72;3.77;0.65;4.06;0.39;0.61;3;7;5;5;1;0;0;0;4.8;3.75;1.77
24.08.2025 17:30;РоссияПремьер-лига - Тур 6;ЦСКА;Акрон Тольятти;3;1;2.24;1.42;1.96;0.64;0.62;0.38;5;5;1;10;0;1;0;0;1.42;5;7.2
24.08.2025 20:00;РоссияПремьер-лига - Тур 6;Сочи;Балтика;0;2;0.9;1.6;0.6;2;0.51;0.49;3;5;2;2;1;3;0;0;3.9;3.35;2.06
30.08.2025 14:00;РоссияПремьер-лига - Тур 7;Оренбург;Рубин;2;2;1.71;1.34;1.52;1.81;0.65;0.35;4;6;5;7;3;2;0;0;3.1;3.3;2.25
30.08.2025 16:15;РоссияПремьер-лига - Тур 7;Зенит;Пари НН;2;0;1.96;0.27;1.75;0.16;0.63;0.37;8;3;12;1;1;4;0;0;1.18;6.8;14
30.08.2025 18:30;РоссияПремьер-лига - Тур 7;Спартак Москва;Сочи;2;1;2.15;0.22;1.88;0.67;0.7;0.3;5;2;5;1;1;4;0;0;1.29;5.4;9.2
30.08.2025 20:45;РоссияПремьер-лига - Тур 7;Ростов;Ахмат;1;1;1.5;0.68;1.66;0.83;0.66;0.34;5;3;3;4;0;2;0;1;2.43;3.2;2.9
31.08.2025 13:30;РоссияПремьер-лига - Тур 7;Акрон Тольятти;Балтика;0;2;0.75;1.23;0.61;1.13;0.57;0.43;5;6;6;3;1;2;0;0;3.4;3.3;2.12
31.08.2025 15:45;РоссияПремьер-лига - Тур 7;Локомотив Москва;Крылья Советов;2;2;2.28;1.41;2.69;1.52;0.51;0.49;7;3;4;3;6;5;1;0;1.62;3.95;5
31.08.2025 18:00;РоссияПремьер-лига - Тур 7;ЦСКА;Краснодар;1;1;0.83;0.39;0.71;0.66;0.55;0.45;6;2;5;3;2;4;0;1;2.43;3.25;2.85
31.08.2025 20:30;РоссияПремьер-лига - Тур 7;Динамо Махачкала;Динамо Москва;1;0;0.38;0.57;0.68;0.29;0.44;0.56;2;2;4;1;0;1;0;0;4.1;3.5;1.84
12.09.2025 19:00;РоссияПремьер-лига - Тур 8;Рубин;Динамо Махачкала;1;0;1.46;0.49;1.22;0.11;0.41;0.59;3;2;3;3;0;2;0;0;2.06;3.3;4.3
13.09.2025 14:00;РоссияПремьер-лига - Тур 8;Пари НН;Оренбург;3;1;1.9;1.97;1.94;1.47;0.41;0.59;6;3;3;4;1;1;1;0;2.46;3.35;2.9
13.09.2025 16:45;РоссияПремьер-лига - Тур 8;Динамо Москва;Спартак Москва;2;2;0.92;2.38;0.71;2.37;0.45;0.55;4;4;4;5;1;4;0;0;3;3.4;2.43
13.09.2025 16:45;РоссияПремьер-лига - Тур 8;Ахмат;Локомотив Москва;1;1;1.09;1.08;1.03;0.79;0.39;0.61;6;4;5;5;0;4;0;0;2.6;3.35;2.7
13.09.2025 19:30;РоссияПремьер-лига - Тур 8;Краснодар;Акрон Тольятти;2;1;2.38;1.15;1.71;0.9;0.63;0.37;8;2;2;6;2;4;1;0;1.35;5.6;7.8
14.09.2025 14:30;РоссияПремьер-лига - Тур 8;Крылья Советов;Сочи;2;0;0.78;0.79;1.8;0.06;0.45;0.55;4;1;4;3;3;3;0;0;2.45;3.2;3
14.09.2025 17:00;РоссияПремьер-лига - Тур 8;Балтика;Зенит;0;0;1.36;0.26;0.58;0.09;0.34;0.66;2;4;1;5;1;1;0;0;4.4;3.3;1.93
14.09.2025 19:30;РоссияПремьер-лига - Тур 8;Ростов;ЦСКА;1;0;1.43;0.99;2.02;0.7;0.37;0.63;6;3;5;3;3;3;0;2;3.35;3.45;2.17
20.09.2025 14:30;РоссияПремьер-лига - Тур 9;Пари НН;Ахмат;1;2;0.84;1.41;0.85;2.1;0.49;0.51;2;4;4;5;3;1;0;0;3.8;3.45;2.06
20.09.2025 16:45;РоссияПремьер-лига - Тур 9;Акрон Тольятти;Рубин;2;2;0.82;0.76;1.01;0.49;0.44;0.56;4;4;1;4;3;2;0;0;3.05;3.55;2.33
20.09.2025 19:30;РоссияПремьер-лига - Тур 9;Динамо Махачкала;Локомотив Москва;1;1;0.98;0.72;1.13;1.59;0.5;0.5;6;3;1;2;1;7;0;1;3.4;3.25;2.28
21.09.2025 12:00;РоссияПремьер-лига - Тур 9;Оренбург;Динамо Москва;1;3;0.98;2.63;0.82;1.39;0.5;0.5;1;6;5;5;2;2;0;0;5.6;4.7;1.54
21.09.2025 14:30;РоссияПремьер-лига - Тур 9;Спартак Москва;Крылья Советов;2;1;1.09;0.46;2.28;0.79;0.7;0.3;8;1;13;2;1;0;0;0;1.43;5;8
21.09.2025 17:00;РоссияПремьер-лига - Тур 9;Балтика;Ростов;0;0;0.34;0.85;0.11;0.25;0.5;0.5;3;2;1;3;3;4;0;0;2.24;3.3;3.45
21.09.2025 19:30;РоссияПремьер-лига - Тур 9;Краснодар;Зенит;0;2;1.91;0.87;1.15;0.94;0.53;0.47;4;3;4;6;5;3;0;0;2.65;3.4;2.85
22.09.2025 19:00;РоссияПремьер-лига - Тур 9;Сочи;ЦСКА;1;3;1.32;2.59;0.34;3;0.39;0.61;3;6;12;5;3;2;0;0;4.3;3.6;1.96
26.09.2025 18:00;РоссияПремьер-лига - Тур 10;Крылья Советов;Динамо Москва;2;3;1.55;3.08;1.04;2.12;0.49;0.51;2;6;3;9;1;0;0;0;4.2;3.85;1.88
27.09.2025 14:00;РоссияПремьер-лига - Тур 10;Ахмат;Акрон Тольятти;3;0;1.7;0.49;3.3;0.36;0.5;0.5;9;3;6;7;2;1;0;0;1.7;4;4.7
27.09.2025 16:30;РоссияПремьер-лига - Тур 10;Локомотив Москва;Рубин;1;0;1.03;0.32;0.55;0.04;0.62;0.38;7;1;4;6;3;1;0;0;1.9;3.9;4
27.09.2025 19:00;РоссияПремьер-лига - Тур 10;Ростов;Краснодар;0;0;0.68;0.91;0.01;0.13;0.4;0.6;1;2;4;5;1;1;0;0;3.7;3.85;2
27.09.2025 19:30;РоссияПремьер-лига - Тур 10;Зенит;Оренбург;5;2;3.47;0.7;4;1.51;0.53;0.47;11;4;5;4;3;1;0;0;1.18;8.8;15
28.09.2025 14:30;РоссияПремьер-лига - Тур 10;ЦСКА;Балтика;1;0;2.43;0.21;1.21;0.04;0.68;0.32;5;2;9;3;2;6;0;1;2.03;3.4;4.1
28.09.2025 17:00;РоссияПремьер-лига - Тур 10;Динамо Махачкала;Сочи;0;0;1.05;0.6;0.87;0.02;0.53;0.47;2;1;8;3;1;2;0;0;2.18;3.1;3.7
28.09.2025 19:30;РоссияПремьер-лига - Тур 10;Спартак Москва;Пари НН;3;0;1.51;0.35;1.59;0.15;0.68;0.32;6;3;4;4;2;1;0;0;1.27;6.2;12
04.10.2025 13:00;РоссияПремьер-лига - Тур 11;Акрон Тольятти;Зенит;1;1;1.12;0.99;0.72;0.85;0.34;0.66;1;1;1;7;1;0;0;0;8.2;5.4;1.34
04.10.2025 15:15;РоссияПремьер-лига - Тур 11;Рубин;Крылья Советов;2;0;1.35;0.18;1.92;0.08;0.39;0.61;7;1;5;2;2;3;0;0;1.95;3.55;3.9
04.10.2025 17:30;РоссияПремьер-лига - Тур 11;Краснодар;Ахмат;2;0;1.85;1.93;0.91;0.73;0.52;0.48;6;3;4;5;2;1;0;1;1.63;4;5.4
04.10.2025 19:45;РоссияПремьер-лига - Тур 11;Динамо Москва;Локомотив Москва;3;5;4.15;3.02;3.03;2.83;0.55;0.45;8;8;9;4;1;1;0;0;1.95;3.9;3.85
05.10.2025 12:00;РоссияПремьер-лига - Тур 11;Оренбург;Ростов;0;1;0.74;1.46;0.03;0.66;0.58;0.42;1;3;6;7;4;1;0;0;3.75;3.7;1.94
05.10.2025 14:15;РоссияПремьер-лига - Тур 11;Сочи;Пари НН;2;1;1.85;0.6;1.92;0.46;0.46;0.54;3;6;5;9;5;4;0;0;2.09;3.35;3.65
05.10.2025 16:30;РоссияПремьер-лига - Тур 11;ЦСКА;Спартак Москва;3;2;2.03;2.06;2.96;1.47;0.36;0.64;4;6;4;7;4;3;0;0;2.9;3.15;2.7
05.10.2025 19:00;РоссияПремьер-лига - Тур 11;Балтика;Динамо Махачкала;2;0;1.16;0.48;1.51;0.17;0.52;0.48;4;3;5;5;2;3;0;0;1.85;3.3;4.9
18.10.2025 13:00;РоссияПремьер-лига - Тур 12;Пари НН;Акрон Тольятти;0;1;1.15;0.89;1.56;0.54;0.65;0.35;11;1;6;3;2;2;0;0;2.47;3.45;2.8
18.10.2025 13:00;РоссияПремьер-лига - Тур 12;Крылья Советов;Оренбург;1;1;1.02;0.69;1.27;0.84;0.58;0.42;3;6;5;6;1;2;0;0;2.03;3.8;3.7
18.10.2025 15:15;РоссияПремьер-лига - Тур 12;Спартак Москва;Ростов;1;1;1.27;1.13;1.33;1.19;0.61;0.39;3;7;5;3;2;6;1;0;1.67;4.1;5.4
18.10.2025 17:30;РоссияПремьер-лига - Тур 12;Динамо Махачкала;Краснодар;0;2;0.61;0.81;0.2;1.56;0.45;0.55;1;5;4;5;3;3;0;0;4.7;3.5;1.81
18.10.2025 19:45;РоссияПремьер-лига - Тур 12;Локомотив Москва;ЦСКА;3;0;2.28;1.03;1.74;1.14;0.44;0.56;7;5;3;8;3;0;0;0;2.65;3.55;2.7
19.10.2025 14:30;РоссияПремьер-лига - Тур 12;Сочи;Зенит;0;3;0.23;3.2;0.03;3.14;0.37;0.63;2;8;2;5;1;1;0;0;8;4.9;1.38
19.10.2025 17:00;РоссияПремьер-лига - Тур 12;Рубин;Балтика;0;3;1.22;1.66;0.9;1.56;0.54;0.46;2;7;4;3;2;4;0;0;2.48;2.95;3.25
19.10.2025 19:30;РоссияПремьер-лига - Тур 12;Динамо Москва;Ахмат;2;2;2.77;2.12;2.74;1.37;0.58;0.42;5;4;2;8;4;1;0;0;1.81;3.85;4.2
25.10.2025 14:00;РоссияПремьер-лига - Тур 13;Спартак Москва;Оренбург;1;0;1.27;0.41;0.63;0.4;0.66;0.34;1;1;5;2;1;3;0;0;1.28;6.2;9.4
25.10.2025 16:30;РоссияПремьер-лига - Тур 13;Ростов;Динамо Махачкала;1;1;1;1.3;1.4;0.76;0.54;0.46;5;3;1;4;4;3;0;0;1.81;3.45;4.9
25.10.2025 19:00;РоссияПремьер-лига - Тур 13;ЦСКА;Крылья Советов;1;0;1.13;0.49;0.92;0.06;0.62;0.38;6;2;6;4;2;5;0;0;1.45;4.9;7.4
26.10.2025 13:00;РоссияПремьер-лига - Тур 13;Акрон Тольятти;Локомотив Москва;1;1;0.47;1.4;0.61;0.43;0.35;0.65;2;3;3;8;2;1;0;0;4.2;4.3;1.73
26.10.2025 15:15;РоссияПремьер-лига - Тур 13;Пари НН;Балтика;0;0;1.47;0.6;0.83;0;0.46;0.54;4;0;4;2;2;4;0;0;4.1;3.45;1.94
26.10.2025 17:30;РоссияПремьер-лига - Тур 13;Зенит;Динамо Москва;2;1;1.89;0.43;3.39;0.45;0.59;0.41;10;1;10;1;3;4;0;0;1.69;4.2;5
26.10.2025 19:45;РоссияПремьер-лига - Тур 13;Краснодар;Рубин;1;0;1.13;0.39;0.56;0.16;0.61;0.39;1;1;3;1;2;1;0;0;1.38;4.9;8.2
27.10.2025 19:30;РоссияПремьер-лига - Тур 13;Ахмат;Сочи;2;4;1.6;1.73;1.16;2.16;0.64;0.36;5;5;7;3;3;3;0;0;1.55;4.3;6.6
31.10.2025 19:00;РоссияПремьер-лига - Тур 14;ЦСКА;Пари НН;2;0;2.36;0.91;2.01;0.05;0.64;0.36;6;2;5;7;1;2;0;0;1.4;5.4;7.8
01.11.2025 17:45;РоссияПремьер-лига - Тур 14;Рубин;Динамо Москва;0;0;0.32;0.69;0.03;0.29;0.33;0.67;2;3;3;5;4;3;1;0;3.75;3.6;2.06
01.11.2025 17:45;РоссияПремьер-лига - Тур 14;Динамо Махачкала;Крылья Советов;2;0;1.72;0.43;2.02;0.52;0.58;0.42;6;1;9;2;2;2;0;0;2.07;3.2;3.95
01.11.2025 20:15;РоссияПремьер-лига - Тур 14;Ростов;Акрон Тольятти;0;1;0.96;1.49;0.83;0.88;0.5;0.5;3;2;6;2;3;4;1;0;1.66;4;5.2
01.11.2025 20:15;РоссияПремьер-лига - Тур 14;Зенит;Локомотив Москва;2;0;0.96;0.34;1.12;0.03;0.49;0.51;6;2;6;2;2;1;0;0;1.61;4.4;5.6
02.11.2025 12:00;РоссияПремьер-лига - Тур 14;Оренбург;Сочи;3;1;1.1;0.44;1.23;0.64;0.41;0.59;7;3;1;1;3;2;0;0;2.18;3.45;3.35
02.11.2025 17:00;РоссияПремьер-лига - Тур 14;Балтика;Ахмат;2;0;1.79;0.65;2.22;0.15;0.51;0.49;6;2;4;3;4;5;0;1;2.65;3.05;2.9
02.11.2025 19:30;РоссияПремьер-лига - Тур 14;Краснодар;Спартак Москва;2;1;1.54;0.56;2.59;1.43;0.43;0.57;5;6;6;3;6;5;2;0;2.09;3.65;3.6
08.11.2025 14:00;РоссияПремьер-лига - Тур 15;Динамо Москва;Акрон Тольятти;1;2;1.66;1.28;0.6;1.63;0.68;0.32;7;3;8;1;2;2;0;0;1.38;5.4;7
08.11.2025 16:30;РоссияПремьер-лига - Тур 15;Пари НН;Рубин;0;0;0.41;0.8;0;0.12;0.52;0.48;0;2;2;10;1;3;0;0;3.15;3.25;2.37
08.11.2025 16:30;РоссияПремьер-лига - Тур 15;Динамо Махачкала;ЦСКА;0;1;1.3;1.26;0.18;1.19;0.49;0.51;3;2;7;6;1;1;0;0;3.2;3.3;2.4
08.11.2025 19:00;РоссияПремьер-лига - Тур 15;Сочи;Ростов;0;1;0.3;1.62;0;1.61;0.46;0.54;0;7;2;5;1;1;0;0;3.4;3.3;2.22
09.11.2025 13:00;РоссияПремьер-лига - Тур 15;Крылья Советов;Зенит;1;1;0.86;0.41;1.08;0.26;0.36;0.64;2;5;5;6;1;2;0;0;7.6;4.8;1.4
09.11.2025 15:15;РоссияПремьер-лига - Тур 15;Локомотив Москва;Оренбург;1;0;2.31;0.46;1.49;0.4;0.5;0.5;5;2;5;9;1;2;0;0;1.58;4.5;5.2
09.11.2025 17:30;РоссияПремьер-лига - Тур 15;Ахмат;Спартак Москва;1;2;0.37;0.48;0.14;0.66;0.46;0.54;3;3;8;1;0;1;0;0;3.35;3.4;2.19
09.11.2025 19:45;РоссияПремьер-лига - Тур 15;Балтика;Краснодар;1;1;1.48;0.5;1.51;0.39;0.4;0.6;3;2;6;2;4;3;0;0;3.45;3.15;2.37
21.11.2025 18:30;РоссияПремьер-лига - Тур 16;Акрон Тольятти;Сочи;3;2;1.04;1.66;1.97;0.7;0.49;0.51;7;4;1;3;1;1;0;0;2.09;3.35;3.65
22.11.2025 14:00;РоссияПремьер-лига - Тур 16;Оренбург;Балтика;0;0;0.79;0.91;0.96;0.18;0.45;0.55;4;2;7;3;3;3;0;0;3.35;3.35;2.21
22.11.2025 16:45;РоссияПремьер-лига - Тур 16;Спартак Москва;ЦСКА;1;0;0.77;0.57;0.39;0.53;0.5;0.5;1;1;2;4;2;2;0;0;2.28;3.55;3.25
22.11.2025 19:30;РоссияПремьер-лига - Тур 16;Рубин;Ахмат;1;0;0.73;0.53;0.29;0;0.47;0.53;3;0;3;3;2;1;0;0;2.65;3.3;2.7
23.11.2025 13:00;РоссияПремьер-лига - Тур 16;Крылья Советов;Ростов;2;0;0.37;1.47;0.96;1.34;0.38;0.62;3;4;0;5;2;1;0;0;3.05;3.5;2.3
23.11.2025 15:15;РоссияПремьер-лига - Тур 16;Пари НН;Зенит;0;2;0.55;1.19;0.4;1.82;0.35;0.65;3;4;7;4;0;2;0;0;8.4;4.9;1.37
23.11.2025 17:30;РоссияПремьер-лига - Тур 16;Динамо Москва;Динамо Махачкала;3;0;1.13;0.24;1.31;0.25;0.55;0.45;5;1;4;3;0;3;0;1;1.6;4;5.6
23.11.2025 19:45;РоссияПремьер-лига - Тур 16;Локомотив Москва;Краснодар;1;1;1.39;2.54;0.72;1.8;0.37;0.63;2;9;1;4;2;1;0;0;3.1;3.55;2.35
29.11.2025 14:00;РоссияПремьер-лига - Тур 17;Акрон Тольятти;Пари НН;1;2;1.57;2.61;0.99;2.46;0.56;0.44;6;6;10;3;1;2;0;0;1.95;3.7;3.75
29.11.2025 16:30;РоссияПремьер-лига - Тур 17;ЦСКА;Оренбург;2;0;1.07;1.31;1.51;0.83;0.62;0.38;6;6;5;10;2;2;0;0;1.39;5.2;7.2
29.11.2025 19:30;РоссияПремьер-лига - Тур 17;Балтика;Спартак Москва;1;0;0.57;1.55;0.66;0.45;0.26;0.74;3;5;3;13;2;2;1;0;3.45;3.25;2.3
30.11.2025 14:00;РоссияПремьер-лига - Тур 17;Краснодар;Крылья Советов;5;0;3.97;0.24;3.12;0.06;0.69;0.31;9;1;11;0;2;3;0;0;1.31;5.6;9.2
30.11.2025 16:30;РоссияПремьер-лига - Тур 17;Ростов;Локомотив Москва;1;3;1.34;2.36;1.17;2.39;0.5;0.5;3;6;2;4;2;1;0;0;2.55;3.35;2.8
30.11.2025 16:30;РоссияПремьер-лига - Тур 17;Ахмат;Динамо Москва;2;1;3.07;1.68;1.66;0.99;0.43;0.57;6;4;7;8;3;2;0;0;2.85;3.6;2.5
30.11.2025 19:00;РоссияПремьер-лига - Тур 17;Зенит;Рубин;1;0;0.62;0.47;0.76;0.4;0.68;0.32;1;2;3;1;1;6;0;0;1.31;5.4;12
01.12.2025 19:30;РоссияПремьер-лига - Тур 17;Сочи;Динамо Махачкала;0;0;0.49;0.59;0.46;0.07;0.54;0.46;3;1;6;6;1;0;0;0;3.35;2.95;2.55
